ep,node,gtype,policy,deg_mean,btwn_mean,close_mean,vuln_mean,vuln_std,vuln_max,total_scans,total_exploits,total_successes,uniq_srcs_mean,neigh_scans_mean,time_since_last_mean,label
611,3,watts_strogatz,rl_stub,1.0,0.0,0.19090909090909092,0.723,0.0,0.723,240,0,0,2.3375,0.5,9.93125,0
611,4,watts_strogatz,rl_stub,3.0,0.45238095238095244,0.23333333333333334,0.728,0.0,0.728,80,0,0,0.95625,2.25,25.15625,0
611,5,watts_strogatz,rl_stub,2.0,0.4666666666666667,0.25609756097560976,0.135,0.0,0.135,80,0,0,1.3625,0.53125,12.2625,0
611,6,watts_strogatz,rl_stub,1.0,0.0,0.14189189189189189,0.303,0.0,0.303,119,0,0,1.71875,1.25,10.14375,0
611,7,watts_strogatz,rl_stub,2.0,0.09523809523809525,0.1640625,0.661,0.0,0.661,200,4,0,1.54375,1.58125,15.8,1
611,8,watts_strogatz,rl_stub,2.0,0.13333333333333336,0.20192307692307693,0.32,0.0,0.32,171,80,0,2.33125,1.7875,13.23125,1
611,9,watts_strogatz,rl_stub,2.0,0.1,0.1891891891891892,0.8880000000000001,0.0,0.888,132,0,0,1.625,1.90625,14.11875,0
611,10,watts_strogatz,rl_stub,3.0,0.2285714285714286,0.19090909090909092,0.314,0.0,0.314,134,87,0,1.925,2.1125,10.9625,1
611,11,watts_strogatz,rl_stub,2.0,0.2,0.20192307692307693,0.488,0.0,0.488,6,54,0,1.1875,1.70625,16.70625,1
611,12,watts_strogatz,rl_stub,2.0,0.23333333333333334,0.21649484536082478,0.55,0.0,0.55,139,0,0,1.79375,0.2875,9.39375,0
611,13,watts_strogatz,rl_stub,2.0,0.2666666666666667,0.23333333333333334,0.772,0.0,0.772,40,0,0,1.1375,1.9125,13.08125,0
611,14,watts_strogatz,rl_stub,2.0,0.30000000000000004,0.25301204819277107,0.054000000000000006,0.0,0.054,167,120,0,2.01875,0.28125,13.95,1
611,15,watts_strogatz,rl_stub,3.0,0.5619047619047619,0.27631578947368424,0.496,0.0,0.496,5,320,0,2.2125,1.79375,11.66875,1
611,16,watts_strogatz,rl_stub,3.0,0.29523809523809524,0.25301204819277107,0.695,0.0,0.695,40,240,0,1.725,1.05,12.08125,1
611,17,watts_strogatz,rl_stub,2.0,0.2,0.23333333333333334,0.829,0.0,0.829,43,0,0,0.98125,1.2125,16.09375,0
611,18,watts_strogatz,rl_stub,2.0,0.16666666666666669,0.21649484536082478,0.763,0.0,0.763,154,0,0,1.875,1.3375,12.21875,0
611,19,watts_strogatz,rl_stub,1.0,0.0,0.12352941176470589,0.534,0.0,0.534,31,8,0,1.125,0.5,18.2625,1
611,20,watts_strogatz,rl_stub,2.0,0.09523809523809525,0.14,0.686,0.0,0.686,80,4,0,1.1,0.3375,24.6625,1
611,21,watts_strogatz,rl_stub,2.0,0.18095238095238098,0.1590909090909091,0.149,0.0,0.149,23,19,0,0.875,1.1375,22.79375,1
612,0,watts_strogatz,rl_stub,1.0,0.0,0.18333333333333332,0.229,0.0,0.229,119,0,0,1.74375,0.25,8.85625,0
612,1,watts_strogatz,rl_stub,2.0,0.18181818181818182,0.22000000000000003,0.074,0.0,0.074,40,86,0,1.48125,2.24375,5.15625,1
612,2,watts_strogatz,rl_stub,2.0,0.32727272727272727,0.2619047619047619,0.322,0.0,0.322,240,40,0,2.375,1.425,6.0375,1
612,3,watts_strogatz,rl_stub,2.0,0.43636363636363634,0.3055555555555556,0.707,0.0,0.707,188,0,0,2.175,2.0375,5.6125,0
612,4,watts_strogatz,rl_stub,3.0,0.509090909090909,0.34375,0.756,0.0,0.756,86,0,0,1.40625,3.5375,5.9875,0
612,5,watts_strogatz,rl_stub,1.0,0.0,0.18032786885245902,0.646,0.0,0.646,347,36,0,2.93125,0.925,7.9375,1
612,6,watts_strogatz,rl_stub,2.0,0.18181818181818182,0.21568627450980396,0.43499999999999994,0.0,0.435,148,80,0,2.19375,3.2,5.8875,1
612,7,watts_strogatz,rl_stub,2.0,0.32727272727272727,0.2558139534883721,0.598,0.0,0.598,165,40,0,2.04375,1.3625,5.18125,1
612,8,watts_strogatz,rl_stub,2.0,0.43636363636363634,0.2972972972972973,0.8089999999999999,0.0,0.809,70,0,0,1.4375,3.18125,6.0625,0
612,9,watts_strogatz,rl_stub,2.0,0.509090909090909,0.3333333333333333,0.594,0.0,0.594,344,0,0,2.575,1.96875,3.83125,0
612,10,watts_strogatz,rl_stub,3.0,0.5454545454545454,0.3548387096774194,0.715,0.0,0.715,245,284,29,3.0875,3.51875,3.6125,1
612,11,watts_strogatz,rl_stub,2.0,0.0,0.3055555555555556,0.8949999999999999,0.0,0.895,133,0,0,1.55625,2.06875,6.46875,0
613,0,erdos_renyi,greedy,2.0,0.009027777777777777,0.3902439024390244,0.605,0.0,0.605,0,0,0,0.6375,40.0,25.73125,0
613,1,erdos_renyi,greedy,5.0,0.09724206349206348,0.47058823529411764,0.065,0.0,0.065,6400,0,0,1.675,0.0,1.0,0
613,2,erdos_renyi,greedy,4.0,0.2113888888888889,0.5333333333333333,0.722,0.0,0.722,0,0,0,0.25,40.0,35.125,0
613,3,erdos_renyi,greedy,5.0,0.1383531746031746,0.5333333333333333,0.136,0.0,0.136,0,0,0,0.75,40.0,25.375,0
613,4,erdos_renyi,greedy,4.0,0.11083333333333334,0.47058823529411764,0.767,0.0,0.767,0,0,0,0.6625,0.0,22.3875,0
613,5,erdos_renyi,greedy,3.0,0.06785714285714285,0.43243243243243246,0.44299999999999995,0.0,0.443,0,0,0,0.6,0.0,24.70625,0
613,6,erdos_renyi,greedy,4.0,0.11624999999999999,0.48484848484848486,0.318,0.0,0.318,0,0,0,0.88125,0.0,21.35625,0
613,7,erdos_renyi,greedy,4.0,0.05036706349206348,0.4444444444444445,0.518,0.0,0.518,0,0,0,0.8625,0.0,18.125,0
613,8,erdos_renyi,greedy,2.0,0.125,0.36363636363636365,0.406,0.0,0.406,0,0,0,0.24375,0.0,35.36875,0
613,9,erdos_renyi,greedy,5.0,0.0586111111111111,0.45714285714285713,0.166,0.0,0.166,0,0,0,0.4625,40.0,30.38125,0
613,10,erdos_renyi,greedy,3.0,0.028769841269841268,0.4,0.10200000000000001,0.0,0.102,0,0,0,0.95625,0.0,15.24375,0
613,11,erdos_renyi,greedy,4.0,0.036686507936507934,0.43243243243243246,0.395,0.0,0.395,0,0,0,0.625,40.0,28.225,0
613,12,erdos_renyi,greedy,3.0,0.008333333333333333,0.42105263157894735,0.532,0.0,0.532,0,0,0,0.85,0.0,18.4125,0
613,13,erdos_renyi,greedy,5.0,0.30257936507936506,0.5161290322580645,0.064,0.0,0.064,0,0,0,0.75,0.0,22.6125,0
613,14,erdos_renyi,greedy,1.0,0.0,0.3333333333333333,0.877,0.0,0.877,0,0,0,0.9,0.0,16.05625,0
613,15,erdos_renyi,greedy,1.0,0.0,0.2711864406779661,0.364,0.0,0.364,0,0,0,0.79375,0.0,22.95625,0
613,16,erdos_renyi,greedy,5.0,0.1720337301587302,0.48484848484848486,0.42800000000000005,0.0,0.428,0,0,0,0.575,0.0,28.25625,0
614,0,watts_strogatz,rl_stub,2.0,0.5146198830409356,0.2345679012345679,0.866,0.0,0.866,79,97,97,2.075,1.45625,10.93125,1
614,1,watts_strogatz,rl_stub,2.0,0.5146198830409356,0.2345679012345679,0.053000000000000005,0.0,0.053,80,0,0,1.19375,2.01875,19.5625,0
614,2,watts_strogatz,rl_stub,3.0,0.5175438596491228,0.2235294117647059,0.709,0.0,0.709,61,80,80,1.45625,0.99375,9.16875,1
614,3,watts_strogatz,rl_stub,2.0,0.2017543859649123,0.1958762886597938,0.836,0.0,0.836,40,99,80,1.58125,0.88125,11.20625,1
614,4,watts_strogatz,rl_stub,2.0,0.13157894736842105,0.1743119266055046,0.384,0.0,0.384,80,0,0,1.5,0.88125,7.625,0
614,5,watts_strogatz,rl_stub,2.0,0.061403508771929814,0.15702479338842976,0.284,0.0,0.284,101,102,0,1.55625,0.775,8.7375,1
614,6,watts_strogatz,rl_stub,2.0,0.02631578947368421,0.14285714285714285,0.271,0.0,0.271,44,120,0,1.79375,0.65,10.1625,1
614,7,watts_strogatz,rl_stub,2.0,0.061403508771929814,0.15702479338842976,0.601,0.0,0.601,3,0,0,0.875,1.39375,16.6625,0
614,8,watts_strogatz,rl_stub,2.0,0.13157894736842105,0.1743119266055046,0.288,0.0,0.288,179,0,0,1.8,0.26875,15.25,0
614,9,watts_strogatz,rl_stub,2.0,0.2017543859649123,0.1958762886597938,0.505,0.0,0.505,40,0,0,1.0625,1.5,17.75,0
614,10,watts_strogatz,rl_stub,1.0,0.0,0.11242603550295857,0.574,0.0,0.574,114,0,0,1.3375,0.5625,19.1875,0
614,11,watts_strogatz,rl_stub,2.0,0.10526315789473684,0.12582781456953643,0.708,0.0,0.708,90,0,0,1.4875,0.9625,12.2,0
614,12,watts_strogatz,rl_stub,2.0,0.19883040935672514,0.14074074074074075,0.619,0.0,0.619,40,0,0,0.78125,1.49375,24.6125,0
614,13,watts_strogatz,rl_stub,2.0,0.2807017543859649,0.15702479338842976,0.514,0.0,0.514,149,0,0,1.55625,0.925,20.49375,0
614,14,watts_strogatz,rl_stub,2.0,0.3508771929824561,0.1743119266055046,0.244,0.0,0.244,108,0,0,1.53125,1.4,15.40625,0
614,15,watts_strogatz,rl_stub,2.0,0.4093567251461988,0.1919191919191919,0.11600000000000002,0.0,0.116,75,10,0,1.53125,1.55625,14.78125,1
614,16,watts_strogatz,rl_stub,2.0,0.45614035087719296,0.2087912087912088,0.694,0.0,0.694,141,11,5,1.675,1.4125,13.80625,1
614,17,watts_strogatz,rl_stub,2.0,0.4912280701754385,0.2235294117647059,0.20800000000000002,0.0,0.208,151,40,0,2.14375,1.38125,8.325,1
614,18,watts_strogatz,rl_stub,1.0,0.0,0.1958762886597938,0.663,0.0,0.663,156,0,0,1.5875,1.075,15.00625,0
614,19,watts_strogatz,rl_stub,3.0,0.5789473684210527,0.24050632911392406,0.124,0.0,0.124,172,162,0,1.9,1.96875,9.10625,1
615,0,barabasi_albert,random,12.0,0.6196825396825397,0.8333333333333334,0.65,0.0,0.65,194,0,0,1.775,11.06875,3.35625,0
615,1,barabasi_albert,random,2.0,0.0,0.4838709677419355,0.8139999999999998,0.0,0.814,288,0,0,2.38125,1.7125,7.60625,0
615,2,barabasi_albert,random,5.0,0.08095238095238096,0.5769230769230769,0.098,0.0,0.098,224,0,0,2.15,2.8875,7.7125,0
615,3,barabasi_albert,random,3.0,0.005079365079365079,0.5357142857142857,0.341,0.0,0.341,19,0,0,1.11875,3.71875,10.2375,0
615,4,barabasi_albert,random,3.0,0.046031746031746035,0.5357142857142857,0.645,0.0,0.645,101,0,0,1.5,3.3625,18.425,0
615,5,barabasi_albert,random,6.0,0.13587301587301587,0.6,0.563,0.0,0.563,177,0,0,2.10625,3.29375,6.79375,0
615,6,barabasi_albert,random,5.0,0.1026984126984127,0.6,0.397,0.0,0.397,120,0,0,1.75,6.25625,10.36875,0
615,7,barabasi_albert,random,2.0,0.0,0.4838709677419355,0.517,0.0,0.517,80,0,0,1.14375,3.0125,14.65625,0
615,8,barabasi_albert,random,2.0,0.0,0.5172413793103449,0.126,0.0,0.126,119,0,0,1.38125,2.31875,12.61875,0
615,9,barabasi_albert,random,2.0,0.0031746031746031746,0.40540540540540543,0.142,0.0,0.142,120,0,0,1.475,1.38125,12.425,0
615,10,barabasi_albert,random,3.0,0.007936507936507936,0.5172413793103449,0.748,0.0,0.748,191,0,0,2.19375,2.7125,7.8875,0
615,11,barabasi_albert,random,2.0,0.0,0.5172413793103449,0.608,0.0,0.608,60,0,0,1.15,2.31875,18.45625,0
615,12,barabasi_albert,random,3.0,0.053015873015873016,0.5357142857142857,0.692,0.0,0.692,272,0,0,2.4625,2.63125,11.51875,0
615,13,barabasi_albert,random,2.0,0.0,0.4838709677419355,0.881,0.0,0.881,120,0,0,1.40625,2.40625,7.18125,0
615,14,barabasi_albert,random,2.0,0.0071428571428571435,0.42857142857142855,0.588,0.0,0.588,107,0,0,1.56875,2.80625,13.13125,0
615,15,barabasi_albert,random,2.0,0.005079365079365079,0.44117647058823534,0.122,0.0,0.122,28,0,0,1.175,2.50625,12.24375,0
616,0,watts_strogatz,greedy,2.0,0.3238095238095238,0.19444444444444445,0.054000000000000006,0.0,0.054,0,0,0,1.0,0.0,7.85,0
616,1,watts_strogatz,greedy,2.0,0.380952380952381,0.21875,0.11400000000000002,0.0,0.114,0,0,0,1.0,0.0,9.81875,0
616,2,watts_strogatz,greedy,2.0,0.42857142857142866,0.2441860465116279,0.769,0.0,0.769,0,0,0,1.0,40.0,7.99375,0
616,3,watts_strogatz,greedy,2.0,0.4666666666666667,0.2692307692307692,0.664,0.0,0.664,6400,0,0,2.0,0.0,1.0,0
616,4,watts_strogatz,greedy,3.0,0.6666666666666667,0.2916666666666667,0.8800000000000001,0.0,0.88,0,0,0,0.9625,40.0,15.3,0
616,5,watts_strogatz,greedy,2.0,0.2571428571428572,0.2441860465116279,0.278,0.0,0.278,0,0,0,0.93125,0.0,15.65625,0
616,6,watts_strogatz,greedy,3.0,0.18095238095238098,0.20588235294117646,0.272,0.0,0.272,0,0,0,1.0,0.0,9.2125,0
616,7,watts_strogatz,greedy,2.0,0.0,0.17355371900826447,0.744,0.0,0.744,0,0,0,0.98125,0.0,12.50625,0
616,8,watts_strogatz,greedy,2.0,0.0,0.17355371900826447,0.11300000000000002,0.0,0.113,0,0,0,0.9875,0.0,12.68125,0
616,9,watts_strogatz,greedy,1.0,0.0,0.14583333333333334,0.338,0.0,0.338,0,0,0,1.0,0.0,7.65,0
616,10,watts_strogatz,greedy,2.0,0.09523809523809525,0.1693548387096774,0.8160000000000001,0.0,0.816,0,0,0,1.0,0.0,6.875,0
616,11,watts_strogatz,greedy,2.0,0.18095238095238098,0.19811320754716982,0.41200000000000003,0.0,0.412,0,0,0,0.9,0.0,16.40625,0
616,12,watts_strogatz,greedy,2.0,0.2571428571428572,0.23333333333333334,0.678,0.0,0.678,0,0,0,0.88125,0.0,14.64375,0
616,13,watts_strogatz,greedy,3.0,0.5714285714285715,0.27631578947368424,0.094,0.0,0.094,0,0,0,1.0,0.0,6.9,0
616,14,watts_strogatz,greedy,3.0,0.25952380952380955,0.23333333333333334,0.175,0.0,0.175,0,0,0,0.95625,0.0,11.225,0
616,15,watts_strogatz,greedy,2.0,0.045238095238095244,0.19444444444444445,0.522,0.0,0.522,0,0,0,1.0,0.0,10.1,0
616,16,watts_strogatz,greedy,2.0,0.002380952380952381,0.16666666666666666,0.556,0.0,0.556,0,0,0,1.0,0.0,10.24375,0
616,17,watts_strogatz,greedy,2.0,0.045238095238095244,0.19444444444444445,0.8699999999999999,0.0,0.87,0,0,0,1.0,0.0,7.89375,0
616,18,watts_strogatz,greedy,1.0,0.0,0.11931818181818184,0.566,0.0,0.566,0,0,0,1.0,0.0,11.00625,0
616,19,watts_strogatz,greedy,2.0,0.09523809523809525,0.1346153846153846,0.219,0.0,0.219,0,0,0,1.0,0.0,10.46875,0
616,20,watts_strogatz,greedy,2.0,0.18095238095238098,0.15217391304347827,0.51,0.0,0.51,0,0,0,1.0,0.0,10.05,0
616,21,watts_strogatz,greedy,2.0,0.2571428571428572,0.1721311475409836,0.347,0.0,0.347,0,0,0,0.9875,0.0,11.825,0
617,0,watts_strogatz,greedy,2.0,0.22134387351778656,0.17692307692307693,0.677,0.0,0.677,0,0,0,1.0,0.0,12.45,0
617,1,watts_strogatz,greedy,2.0,0.2015810276679842,0.17037037037037037,0.6,0.0,0.6,0,0,0,0.50625,0.0,30.0375,0
617,2,watts_strogatz,greedy,2.0,0.1818181818181818,0.16428571428571428,0.45200000000000007,0.0,0.452,0,0,0,0.70625,0.0,24.03125,0
617,3,watts_strogatz,greedy,2.0,0.16205533596837943,0.15862068965517243,0.201,0.0,0.201,0,0,0,0.78125,0.0,24.38125,0
617,4,watts_strogatz,greedy,2.0,0.14229249011857706,0.15333333333333332,0.151,0.0,0.151,0,0,0,0.8125,0.0,17.83125,0
617,5,watts_strogatz,greedy,2.0,0.14229249011857706,0.15333333333333332,0.626,0.0,0.626,0,0,0,0.8375,39.99375,17.64375,0
617,6,watts_strogatz,greedy,2.0,0.16205533596837943,0.15862068965517243,0.536,0.0,0.536,6399,0,0,1.99375,0.0,1.0,0
617,7,watts_strogatz,greedy,2.0,0.1818181818181818,0.16428571428571428,0.8019999999999999,0.0,0.802,0,0,0,0.9,39.99375,15.85625,0
617,8,watts_strogatz,greedy,2.0,0.2015810276679842,0.17037037037037037,0.24299999999999997,0.0,0.243,0,0,0,0.79375,0.0,21.2125,0
617,9,watts_strogatz,greedy,2.0,0.22134387351778656,0.17692307692307693,0.132,0.0,0.132,0,0,0,0.68125,0.0,22.35,0
617,10,watts_strogatz,greedy,2.0,0.24110671936758893,0.184,0.579,0.0,0.579,0,0,0,0.79375,0.0,22.7375,0
617,11,watts_strogatz,greedy,2.0,0.2608695652173913,0.19166666666666668,0.515,0.0,0.515,0,0,0,0.975,0.0,17.85625,0
617,12,watts_strogatz,greedy,2.0,0.28063241106719367,0.2,0.773,0.0,0.773,0,0,0,0.85625,0.0,19.2875,0
617,13,watts_strogatz,greedy,2.0,0.30039525691699603,0.20909090909090908,0.881,0.0,0.881,0,0,0,0.5375,0.0,22.90625,0
617,14,watts_strogatz,greedy,1.0,0.0,0.11794871794871795,0.45200000000000007,0.0,0.452,0,0,0,1.0,0.0,15.175,0
617,15,watts_strogatz,greedy,2.0,0.08695652173913043,0.1329479768786127,0.43499999999999994,0.0,0.435,0,0,0,0.86875,0.0,15.6,0
617,16,watts_strogatz,greedy,2.0,0.1660079051383399,0.1503267973856209,0.453,0.0,0.453,0,0,0,0.89375,0.0,17.30625,0
617,17,watts_strogatz,greedy,2.0,0.23715415019762848,0.17037037037037037,0.38,0.0,0.38,0,0,0,0.65,0.0,25.1875,0
617,18,watts_strogatz,greedy,2.0,0.30039525691699603,0.19327731092436976,0.064,0.0,0.064,0,0,0,0.84375,0.0,20.025,0
617,19,watts_strogatz,greedy,3.0,0.4980237154150197,0.21904761904761907,0.568,0.0,0.568,0,0,0,0.46875,0.0,31.40625,0
617,20,watts_strogatz,greedy,2.0,0.30039525691699603,0.20909090909090908,0.24500000000000002,0.0,0.245,0,0,0,0.74375,0.0,20.0,0
617,21,watts_strogatz,greedy,2.0,0.28063241106719367,0.2,0.083,0.0,0.083,0,0,0,0.9125,0.0,17.94375,0
617,22,watts_strogatz,greedy,2.0,0.2608695652173913,0.19166666666666668,0.875,0.0,0.875,0,0,0,1.0,0.0,12.425,0
617,23,watts_strogatz,greedy,2.0,0.24110671936758893,0.184,0.646,0.0,0.646,0,0,0,0.94375,0.0,15.2875,0
618,0,barabasi_albert,random,8.0,0.2434210526315789,0.5882352941176471,0.496,0.0,0.496,80,0,0,1.5,6.7375,8.88125,0
618,1,barabasi_albert,random,3.0,0.03508771929824561,0.4878048780487805,0.776,0.0,0.776,171,0,0,1.8625,1.73125,9.875,0
618,2,barabasi_albert,random,7.0,0.22359649122807013,0.6060606060606061,0.341,0.0,0.341,276,0,0,2.46875,5.2,8.05625,0
618,3,barabasi_albert,random,4.0,0.030701754385964907,0.47619047619047616,0.054000000000000006,0.0,0.054,152,0,0,1.4375,3.775,13.8875,0
618,4,barabasi_albert,random,9.0,0.28982456140350876,0.5882352941176471,0.539,0.0,0.539,164,0,0,2.025,8.64375,7.56875,0
618,5,barabasi_albert,random,6.0,0.16587719298245612,0.5405405405405406,0.512,0.0,0.512,222,0,0,2.1125,8.51875,12.44375,0
618,6,barabasi_albert,random,3.0,0.016666666666666666,0.4166666666666667,0.383,0.0,0.383,270,0,0,2.175,3.8,12.99375,0
618,7,barabasi_albert,random,4.0,0.06964912280701754,0.4878048780487805,0.8089999999999999,0.0,0.809,143,0,0,1.84375,3.80625,11.51875,0
618,8,barabasi_albert,random,3.0,0.048245614035087724,0.4545454545454545,0.784,0.0,0.784,103,0,0,1.18125,1.7375,19.2375,0
618,9,barabasi_albert,random,2.0,0.0,0.40816326530612246,0.784,0.0,0.784,33,0,0,1.05625,2.09375,11.3125,0
618,10,barabasi_albert,random,2.0,0.0,0.43478260869565216,0.757,0.0,0.757,33,0,0,0.875,2.225,21.5,0
618,11,barabasi_albert,random,3.0,0.054649122807017544,0.43478260869565216,0.10900000000000001,0.0,0.109,120,0,0,1.38125,3.45,18.03125,0
618,12,barabasi_albert,random,3.0,0.0043859649122807015,0.4,0.528,0.0,0.528,87,0,0,1.23125,2.04375,21.1125,0
618,13,barabasi_albert,random,4.0,0.07692982456140351,0.4545454545454545,0.772,0.0,0.772,161,0,0,2.00625,4.08125,11.08125,0
618,14,barabasi_albert,random,2.0,0.0,0.4444444444444445,0.693,0.0,0.693,61,0,0,1.38125,2.75,9.29375,0
618,15,barabasi_albert,random,2.0,0.023421052631578947,0.4166666666666667,0.65,0.0,0.65,288,0,0,2.35,2.39375,11.275,0
618,16,barabasi_albert,random,2.0,0.008771929824561403,0.35714285714285715,0.375,0.0,0.375,133,0,0,1.81875,1.75625,11.075,0
618,17,barabasi_albert,random,3.0,0.027631578947368417,0.4166666666666667,0.469,0.0,0.469,95,0,0,1.53125,1.99375,15.91875,0
618,18,barabasi_albert,random,2.0,0.009649122807017544,0.4166666666666667,0.26,0.0,0.26,55,0,0,1.26875,1.66875,17.68125,0
618,19,barabasi_albert,random,2.0,0.0,0.36363636363636365,0.574,0.0,0.574,222,0,0,1.44375,3.075,15.225,0
618,20,barabasi_albert,random,2.0,0.0293859649122807,0.425531914893617,0.445,0.0,0.445,152,0,0,1.6375,1.61875,21.40625,0
619,0,watts_strogatz,greedy,2.0,0.14285714285714288,0.18421052631578946,1.0,0.0,1.0,0,0,0,0.98125,0.0,10.65625,0
619,1,watts_strogatz,greedy,2.0,0.26373626373626374,0.21538461538461542,0.41882537406075376,0.0,0.4188253740607537,0,0,0,0.68125,0.0,24.06875,0
619,2,watts_strogatz,greedy,2.0,0.3626373626373627,0.25,0.586255486928176,0.0,0.586255486928176,0,0,0,0.94375,0.0,15.86875,0
619,3,watts_strogatz,greedy,2.0,0.4395604395604396,0.2857142857142857,0.10738072122117186,0.0,0.10738072122117186,0,0,0,0.75625,0.0,24.63125,0
619,4,watts_strogatz,greedy,2.0,0.4945054945054945,0.3181818181818182,1.0,0.0,1.0,0,0,0,0.6,0.0,28.45,0
619,5,watts_strogatz,greedy,3.0,0.5934065934065934,0.34146341463414637,1.0,0.0,1.0,0,0,0,0.7875,0.0,15.8875,0
619,6,watts_strogatz,greedy,2.0,0.26373626373626374,0.2978723404255319,1.0,0.0,1.0,0,0,0,0.56875,0.0,26.1375,0
619,7,watts_strogatz,greedy,2.0,0.19780219780219782,0.2641509433962264,0.9812263219300028,0.0,0.9812263219300028,0,0,0,0.81875,0.0,20.65,0
619,8,watts_strogatz,greedy,2.0,0.13186813186813187,0.23728813559322032,0.3653987959367859,0.0,0.3653987959367859,0,0,0,0.48125,0.0,28.48125,0
619,9,watts_strogatz,greedy,2.0,0.06593406593406594,0.21538461538461542,0.342972507250911,0.0,0.342972507250911,0,0,0,0.575,40.0,27.1375,0
619,10,watts_strogatz,greedy,2.0,0.06593406593406594,0.21538461538461542,0.5455114459450053,0.0,0.5455114459450053,6400,0,0,1.98125,0.0,1.0,0
619,11,watts_strogatz,greedy,2.0,0.13186813186813187,0.23728813559322032,0.93692681234758,0.0,0.93692681234758,0,0,0,0.95,40.0,19.15,0
619,12,watts_strogatz,greedy,2.0,0.19780219780219782,0.2641509433962264,1.0,0.0,1.0,0,0,0,0.25,0.0,35.125,0
619,13,watts_strogatz,greedy,2.0,0.26373626373626374,0.2978723404255319,0.16746150510942548,0.0,0.16746150510942548,0,0,0,0.775,0.0,20.8625,0
619,14,watts_strogatz,greedy,1.0,0.0,0.15730337078651685,0.6612595160804843,0.0,0.6612595160804843,0,0,0,0.75625,0.0,22.2875,0
620,0,erdos_renyi,rl_stub,2.0,0.23333333333333334,0.16666666666666666,0.69,0.0,0.69,57,0,0,1.10625,1.93125,6.7,0
620,1,erdos_renyi,rl_stub,2.0,0.4583333333333333,0.20512820512820512,0.45099999999999996,0.0,0.451,220,80,0,2.2875,1.65625,9.09375,1
620,2,erdos_renyi,rl_stub,2.0,0.5,0.2191780821917808,0.311,0.0,0.311,105,160,0,2.10625,1.81875,11.10625,1
620,3,erdos_renyi,rl_stub,2.0,0.5333333333333333,0.2318840579710145,0.364,0.0,0.364,160,0,0,1.30625,1.36875,23.93125,0
620,4,erdos_renyi,rl_stub,2.0,0.525,0.22857142857142856,0.374,0.0,0.374,148,0,0,1.60625,1.25,17.85,0
620,5,erdos_renyi,rl_stub,2.0,0.5,0.2191780821917808,0.175,0.0,0.175,40,0,0,0.575,1.3125,29.8375,0
620,6,erdos_renyi,rl_stub,1.0,0.0,0.16,0.244,0.0,0.244,206,157,0,2.71875,1.0,8.56875,1
620,7,erdos_renyi,rl_stub,2.0,0.125,0.14678899082568808,0.543,0.0,0.543,149,418,0,2.85625,0.95625,5.46875,1
620,8,erdos_renyi,rl_stub,2.0,0.4583333333333333,0.20512820512820512,0.11700000000000002,0.0,0.117,62,0,0,1.325,1.8875,15.30625,0
620,9,erdos_renyi,rl_stub,2.0,0.4,0.18823529411764706,0.889,0.0,0.889,262,0,0,1.9,1.68125,13.95625,0
620,10,erdos_renyi,rl_stub,2.0,0.325,0.1702127659574468,0.42699999999999994,0.0,0.427,207,0,0,1.75,2.8875,12.65,0
620,11,erdos_renyi,rl_stub,2.0,0.23333333333333334,0.1523809523809524,0.8629999999999999,0.0,0.863,200,0,0,2.11875,1.79375,11.675,0
620,12,erdos_renyi,rl_stub,2.0,0.125,0.13559322033898305,0.492,0.0,0.492,80,0,0,1.44375,2.3,17.5875,0
620,13,erdos_renyi,rl_stub,3.0,0.425,0.18823529411764706,0.201,0.0,0.201,160,0,0,1.475,3.01875,9.8875,0
620,14,erdos_renyi,rl_stub,2.0,0.525,0.22857142857142856,0.741,0.0,0.741,71,0,0,1.19375,1.65625,14.7625,0
620,15,erdos_renyi,rl_stub,1.0,0.0,0.12030075187969924,0.078,0.0,0.078,168,0,0,1.8375,0.5,14.275,0
620,16,erdos_renyi,rl_stub,1.0,0.0,0.12903225806451613,0.43899999999999995,0.0,0.439,96,35,0,1.80625,0.93125,8.91875,1
621,0,erdos_renyi,random,3.0,0.20512820512820512,0.30952380952380953,0.43436703634041673,0.0,0.4343670363404168,228,0,0,2.175,3.21875,4.08125,0
621,1,erdos_renyi,random,2.0,0.24358974358974356,0.37142857142857144,0.5358998895594903,0.0,0.5358998895594903,72,0,0,1.44375,2.89375,7.44375,0
621,2,erdos_renyi,random,4.0,0.6153846153846154,0.4333333333333334,0.2345344753506835,0.0,0.2345344753506835,264,0,0,1.91875,4.3875,6.35,0
621,3,erdos_renyi,random,2.0,0.15384615384615385,0.24074074074074076,1.0,0.0,1.0,192,0,0,1.925,2.6125,11.91875,0
621,4,erdos_renyi,random,2.0,0.2564102564102564,0.38235294117647056,0.6599460430034172,0.0,0.6599460430034172,155,0,0,1.73125,2.5625,5.24375,0
621,5,erdos_renyi,random,1.0,0.0,0.30952380952380953,0.8535473016794393,0.0,0.8535473016794393,240,0,0,2.30625,1.65,7.125,0
621,6,erdos_renyi,random,1.0,0.0,0.24074074074074076,0.8459755149107424,0.0,0.8459755149107425,200,0,0,2.19375,1.425,8.1625,0
621,7,erdos_renyi,random,2.0,0.3846153846153846,0.3611111111111111,0.9510181258644236,0.0,0.9510181258644236,235,0,0,2.38125,2.9,6.35625,0
621,8,erdos_renyi,random,2.0,0.1923076923076923,0.3333333333333333,0.7463537389874868,0.0,0.7463537389874868,199,0,0,1.7125,1.875,5.15625,0
